   39       1.207839035337e+03       5.242945323300e-02       4.948064030900e-04       1.813295701206e+00       1.400355398559e-07       9.094394953399e-04      -8.732526672152e-07 
   40       1.226263908517e+03       5.708093452253e-02       5.205105517064e-04       1.754917690638e+00       1.398142724772e-07       8.899013478460e-04      -7.914892066987e-07 
   41       1.244721283273e+03       6.199033966008e-02       5.468768380357e-04       1.686369687007e+00       1.395262825189e-07       8.707980598022e-04      -7.476960463452e-07 
   42       1.263252945185e+03       6.716244629218e-02       5.739056479028e-04       1.607590507546e+00       1.391941698591e-07       8.522235068909e-04      -7.457013132325e-07 
   43       1.281931729295e+03       7.260205606321e-02       6.015972963283e-04       1.518398121404e+00       1.388433668137e-07       8.343210659789e-04      -7.774425956417e-07 
   44       1.300816787849e+03       7.831367971915e-02       6.299520454845e-04       1.418620602220e+00       1.384664685472e-07       8.170754929297e-04      -8.306282517158e-07 
   45       1.319948919047e+03       8.430150586396e-02       6.589700769643e-04       1.308040655650e+00       1.380355374176e-07       8.003758279525e-04      -8.913630851760e-07 
   46       1.339339178027e+03       9.056932844386e-02       6.886514009148e-04       1.186210684410e+00       1.375747882312e-07       7.843139133699e-04      -9.548530626041e-07 
   47       1.358973764234e+03       9.712057422923e-02       7.189959181380e-04       1.052581526367e+00       1.371124898775e-07       7.689656464571e-04      -1.018474147315e-06 
   48       1.378814643358e+03       1.039583040910e-01       7.500034421034e-04       9.065489908701e-01       1.366565746253e-07       7.542905324661e-04      -1.078913313301e-06 
   49       1.398797562634e+03       1.110851982625e-01       7.816736964652e-04       7.474501606427e-01       1.361884685747e-07       7.401119022070e-04      -1.132096274329e-06 
   50       1.418857442197e+03       1.185033990743e-01       8.140063105428e-04       5.747060098227e-01       1.356751511886e-07       7.261974653733e-04      -1.174541001591e-06 
   51       1.439017278860e+03       1.262140230272e-01       8.470008100828e-04       3.883034754204e-01       1.351306633255e-07       7.125906767814e-04      -1.208258410283e-06 
   52       1.459319943586e+03       1.342174908012e-01       8.806566196959e-04       1.884378463185e-01       1.345752009786e-07       6.993764215654e-04      -1.237689536753e-06 
   53       1.479802234687e+03       1.425136372704e-01       9.149730621550e-04      -2.461900447534e-02       1.340157547655e-07       6.865822866013e-04      -1.268565454562e-06 
   54       1.500494181408e+03       1.511016900571e-01       9.499493558150e-04      -2.505154324610e-01       1.334424869827e-07       6.741691625729e-04      -1.308037832545e-06 
   55       1.521417886503e+03       1.599806527720e-01       9.855846704631e-04      -4.889346318453e-01       1.328371540797e-07       6.620679529602e-04      -1.362758827786e-06 
   56       1.542585312687e+03       1.691506153487e-01       1.021878317025e-03      -7.399791092579e-01       1.322133153181e-07       6.503294387294e-04      -1.431949502571e-06 
   57       1.563998726460e+03       1.786117316611e-01       1.058829600469e-03      -1.003876138636e+00       1.315885854605e-07       6.390122533339e-04      -1.512018417082e-06 
   58       1.585650412113e+03       1.883638378033e-01       1.096437765205e-03      -1.280869703427e+00       1.309718912508e-07       6.281356450646e-04      -1.598304646940e-06 
   59       1.607521957349e+03       1.984064464118e-01       1.134701994787e-03      -1.571221898735e+00       1.303612431002e-07       6.176736885795e-04      -1.684975817325e-06 
   60       1.629583538902e+03       2.087387409865e-01       1.173621411605e-03      -1.875214333472e+00       1.297413033684e-07       6.075492477110e-04      -1.764922493782e-06 
   61       1.651805568053e+03       2.193590226344e-01       1.213195189206e-03      -2.193077858329e+00       1.290915267295e-07       5.976694815773e-04      -1.831281519520e-06 
   62       1.674198297855e+03       2.302629180307e-01       1.253422919391e-03      -2.524760145625e+00       1.284213972751e-07       5.880612628427e-04      -1.882868455921e-06 
   63       1.696779878953e+03       2.414447573081e-01       1.294304327352e-03      -2.870108190974e+00       1.277460114812e-07       5.787698470029e-04      -1.920367586947e-06 
   64       1.719564468370e+03       2.528980635445e-01       1.335839169530e-03      -3.228934529207e+00       1.270755038999e-07       5.698181022347e-04      -1.944893772030e-06 
   65       1.742561907297e+03       2.646155297105e-01       1.378027236884e-03      -3.601016362353e+00       1.264138197982e-07       5.612034655525e-04      -1.958034135870e-06 
   66       1.765777398885e+03       2.765889956162e-01       1.420868358162e-03      -3.986094687618e+00       1.257573846335e-07       5.528947796158e-04      -1.961891168845e-06 
   67       1.789211186038e+03       2.888094248594e-01       1.464362403172e-03      -4.383873425365e+00       1.250936670803e-07       5.448290101857e-04      -1.959127238017e-06 
   68       1.812862083060e+03       3.012677959902e-01       1.508509350644e-03      -4.794058773473e+00       1.244073902028e-07       5.369363745606e-04      -1.952442927829e-06 
   69       1.836739621814e+03       3.139580372238e-01       1.553309500490e-03      -5.216488479470e+00       1.237058498234e-07       5.292325545282e-04      -1.942719841010e-06 
   70       1.860853799177e+03       3.268746476972e-01       1.598763310623e-03      -5.651027316154e+00       1.230008991547e-07       5.217482148726e-04      -1.930399070967e-06 
   71       1.885211221305e+03       3.400118361886e-01       1.644871341010e-03      -6.097529326825e+00       1.223014235926e-07       5.145013929829e-04      -1.916005834843e-06 
   72       1.909814879995e+03       3.533635214470e-01       1.691634258587e-03      -6.555837982072e+00       1.216126554118e-07       5.074959364768e-04      -1.900154944971e-06 
   73       1.934663929037e+03       3.669233325202e-01       1.739052842185e-03      -7.025786336564e+00       1.209354361363e-07       5.007198853867e-04      -1.883556419428e-06 
   74       1.959753460574e+03       3.806846090843e-01       1.787127987454e-03      -7.507197185835e+00       1.202654250759e-07       4.941437989126e-04      -1.867021231659e-06 
   75       1.985074281455e+03       3.946404017724e-01       1.835860711781e-03      -7.999883223076e+00       1.195922525196e-07       4.877190267385e-04      -1.851467199212e-06 
   76       2.010617092916e+03       4.087830603940e-01       1.885252111184e-03      -8.503635722995e+00       1.189041016554e-07       4.813951036684e-04      -1.837778764228e-06 
   77       2.036386403907e+03       4.231029111753e-01       1.935303211038e-03      -9.018187864474e+00       1.182055433928e-07       4.751815424550e-04      -1.826327932522e-06 
   78       2.062388760403e+03       4.375893377841e-01       1.986015096939e-03      -9.543244973400e+00       1.175044646528e-07       4.690996086349e-04      -1.817333869681e-06 
   79       2.088628435965e+03       4.522311640503e-01       2.037388964204e-03      -1.007849532505e+01       1.168067618214e-07       4.631638673439e-04      -1.810995187710e-06 
   80       2.115107298394e+03       4.670166458444e-01       2.089426121798e-03      -1.062361006560e+01       1.161159417678e-07       4.573814190023e-04      -1.807487061832e-06 
   81       2.141824676381e+03       4.819334629551e-01       2.142127996278e-03      -1.117824313367e+01       1.154326957179e-07       4.517511104119e-04      -1.806958251153e-06 
   82       2.168777226160e+03       4.969687109685e-01       2.195496135730e-03      -1.174203118187e+01       1.147544452817e-07       4.462627212619e-04      -1.809528023210e-06 
   83       2.195958798150e+03       5.121088931455e-01       2.249532213702e-03      -1.231459349825e+01       1.140748599337e-07       4.408961260474e-04      -1.815282982383e-06 
   84       2.223363312760e+03       5.273404081846e-01       2.304238002651e-03      -1.289554208345e+01       1.133868954668e-07       4.356298655384e-04      -1.824214752611e-06 
   85       2.250994227649e+03       5.426511242053e-01       2.359615280573e-03      -1.348451397308e+01       1.126942715104e-07       4.304712733923e-04      -1.836022493462e-06 
   86       2.278856402741e+03       5.580290520199e-01       2.415665916040e-03      -1.408114415473e+01       1.120028084254e-07       4.254322235072e-04      -1.850255533426e-06 
   87       2.306953149064e+03       5.734618726590e-01       2.472391900694e-03      -1.468505597969e+01       1.113169729155e-07       4.205199005510e-04      -1.866361721067e-06 
   88       2.335286145981e+03       5.889369375841e-01       2.529795352673e-03      -1.529586125515e+01       1.106396348738e-07       4.157363371294e-04      -1.883680654525e-06 
   89       2.363855358408e+03       6.044412689001e-01       2.587878520035e-03      -1.591316033644e+01       1.099718092725e-07       4.110779376223e-04      -1.901436744446e-06 
   90       2.392658954039e+03       6.199615595674e-01       2.646643784184e-03      -1.653654221921e+01       1.093123827455e-07       4.065349886907e-04      -1.918732110301e-06 
   91       2.421693220572e+03       6.354841736147e-01       2.706093663291e-03      -1.716558463167e+01       1.086578245121e-07       4.020911564516e-04      -1.934539310124e-06 
   92       2.450952482933e+03       6.509951463513e-01       2.766230815727e-03      -1.779985412675e+01       1.080018812925e-07       3.977229703236e-04      -1.947693903642e-06 
   93       2.480431082783e+03       6.664803946887e-01       2.827058095111e-03      -1.843890709539e+01       1.073381504208e-07       3.934078636275e-04      -1.957161136947e-06 
   94       2.510129837404e+03       6.819263838275e-01       2.888578717520e-03      -1.908229278037e+01       1.066694320493e-07       3.891515645145e-04      -1.962922200041e-06 
   95       2.540050403705e+03       6.973195616998e-01       2.950796125878e-03      -1.972955088834e+01       1.060005615533e-07       3.849658811697e-04      -1.965273098828e-06 
   96       2.570193248758e+03       7.126461608490e-01       3.013713944649e-03      -2.038021081262e+01       1.053356309039e-07       3.808604610097e-04      -1.964571028899e-06 
   97       2.600557595326e+03       7.278922015270e-01       3.077335983961e-03      -2.103379173804e+01       1.046778574731e-07       3.768425758988e-04      -1.961237884411e-06 
   98       2.631141367401e+03       7.430434947903e-01       3.141666243750e-03      -2.168980274576e+01       1.040294453892e-07       3.729169015826e-04      -1.955763841991e-06 
   99       2.661941135732e+03       7.580856455970e-01       3.206708917885e-03      -2.234774291820e+01       1.033914392829e-07       3.690852913415e-04      -1.948711019653e-06 
  100       2.692952063362e+03       7.730040559029e-01       3.272468398308e-03      -2.300710144381e+01       1.027635702638e-07       3.653465438613e-04      -1.940717210745e-06 
  101       2.724167851155e+03       7.877839277587e-01       3.338949279164e-03      -2.366735772197e+01       1.021440939697e-07       3.616961653237e-04      -1.932499692907e-06 
  102       2.755580683336e+03       8.024102664059e-01       3.406156360935e-03      -2.432798146783e+01       1.015296205258e-07       3.581261257143e-04      -1.924859112057e-06 
  103       2.787181173018e+03       8.168678833741e-01       3.474094654577e-03      -2.498843281714e+01       1.009149362567e-07       3.546246093498e-04      -1.918683441388e-06 
  104       2.818960344800e+03       8.311417808619e-01       3.542769248133e-03      -2.564817011233e+01       1.002949342525e-07       3.511801850183e-04      -1.914758003243e-06 
  105       2.850916004889e+03       8.452183573472e-01       3.612184877163e-03      -2.630667423265e+01       9.967142861814e-08       3.477958472650e-04      -1.913142555093e-06 
  106       2.883047133951e+03       8.590843713689e-01       3.682346303727e-03      -2.696342776144e+01       9.904781375463e-08       3.444773354163e-04      -1.913675877733e-06 
  107       2.915351895196e+03       8.727265819830e-01       3.753258451303e-03      -2.761790778540e+01       9.842703671745e-08       3.412288335352e-04      -1.916156600164e-06 
  108       2.947827602296e+03       8.861317560503e-01       3.824926407415e-03      -2.826958608386e+01       9.781152576463e-08       3.380528435201e-04      -1.920340892791e-06 
  109       2.980470687303e+03       8.992866755217e-01       3.897355426252e-03      -2.891792931800e+01       9.720311525969e-08       3.349500552127e-04      -1.925940113232e-06 
  110       3.013276668566e+03       9.121781447259e-01       3.970550931294e-03      -2.956239922018e+01       9.660296685899e-08       3.319192135185e-04      -1.932618404734e-06 
  111       3.046240118650e+03       9.247929976550e-01       4.044518517931e-03      -3.020245278314e+01       9.601148691333e-08       3.289569825366e-04      -1.939990247191e-06 
  112       3.079354632254e+03       9.371181052517e-01       4.119263956087e-03      -3.083754244928e+01       9.542824001360e-08       3.260578067011e-04      -1.947617960780e-06 
  113       3.112612794128e+03       9.491403826954e-01       4.194793192844e-03      -3.146711629992e+01       9.485185861018e-08       3.232137689327e-04      -1.955009162193e-06 
  114       3.146006146994e+03       9.608467966888e-01       4.271112355061e-03      -3.209061824457e+01       9.427994863602e-08       3.204144458019e-04      -1.961614173481e-06 
  115       3.179525159460e+03       9.722243727448e-01       4.348227751999e-03      -3.270748821015e+01       9.370899106306e-08       3.176467597022e-04      -1.966823383510e-06 
  116       3.213160537352e+03       9.832605501615e-01       4.426145681593e-03      -3.331716732788e+01       9.313563314600e-08       3.148987719347e-04      -1.970095660476e-06 
  117       3.246907407167e+03       9.939442803332e-01       4.504871816939e-03      -3.391911380449e+01       9.256115092532e-08       3.121721800903e-04      -1.971376154342e-06 
  118       3.280761583369e+03       1.004265076278e+00       4.584411749791e-03      -3.451278934501e+01       9.198786922016e-08       3.094718111365e-04      -1.970749469722e-06 
  119       3.314718250506e+03       1.014212687146e+00       4.664771181116e-03      -3.509765455878e+01       9.141782217662e-08       3.068018237992e-04      -1.968315913165e-06 
  120       3.348771943008e+03       1.023777108578e+00       4.745955921979e-03      -3.567316919286e+01       9.085271253752e-08       3.041656539956e-04      -1.964192214492e-06 
  121       3.382916524980e+03       1.032948593068e+00       4.827971894432e-03      -3.623879236553e+01       9.029386905572e-08       3.015659590745e-04      -1.958512260426e-06 
  122       3.417145169998e+03       1.041717660324e+00       4.910825132396e-03      -3.679398279968e+01       8.974220201904e-08       2.990045608617e-04      -1.951427840542e-06 
  123       3.451450340910e+03       1.050075107627e+00       4.994521782554e-03      -3.733819905632e+01       8.919815685448e-08       2.964823875141e-04      -1.943109405508e-06 
  124       3.485823769624e+03       1.058012020193e+00       5.079068105229e-03      -3.787089976795e+01       8.866166577986e-08       2.939994141793e-04      -1.933746837644e-06 
  125       3.520256436913e+03       1.065519781534e+00       5.164470475277e-03      -3.839154387209e+01       8.813209747071e-08       2.915546024618e-04      -1.923550233783e-06 
  126       3.554738552204e+03       1.072590083818e+00       5.250735382973e-03      -3.889959084465e+01       8.760820471032e-08       2.891458386971e-04      -1.912750700433e-06 
  127       3.589259533378e+03       1.079214938229e+00       5.337869434894e-03      -3.939450093345e+01       8.708806999096e-08       2.867698710311e-04      -1.901601161253e-06 
  128       3.623807986564e+03       1.085386685330e+00       5.425879354806e-03      -3.987573539159e+01       8.656904903407e-08       2.844222453071e-04      -1.890377176830e-06 
  129       3.658372882658e+03       1.091098308668e+00       5.514771782727e-03      -4.034276289896e+01       8.604870054805e-08       2.820988943723e-04      -1.879323275769e-06 
  130       3.692947275707e+03       1.096344392492e+00       5.604552645305e-03      -4.079507912712e+01       8.552793761493e-08       2.798013444411e-04      -1.868480117167e-06 
  131       3.727524956152e+03       1.101120289167e+00       5.695227717719e-03      -4.123218977184e+01       8.500845149240e-08       2.775322404649e-04      -1.857830506639e-06 
  132       3.762099279150e+03       1.105421837753e+00       5.786802818765e-03      -4.165360483249e+01       8.449176155191e-08       2.752937341862e-04      -1.847351091888e-06 
  133       3.796663152927e+03       1.109245376534e+00       5.879283810298e-03      -4.205883888979e+01       8.397919300464e-08       2.730874506758e-04      -1.837012037896e-06 
  134       3.831209027143e+03       1.112587755552e+00       5.972676596673e-03      -4.244741138351e+01       8.347185370781e-08       2.709144542251e-04      -1.826776696358e-06 
  135       3.865728881252e+03       1.115446349132e+00       6.066987124189e-03      -4.281884689020e+01       8.297061003694e-08       2.687752135941e-04      -1.816601269349e-06 
  136       3.900214212854e+03       1.117819068420e+00       6.162221380527e-03      -4.317267540092e+01       8.247606180960e-08       2.666695666145e-04      -1.806434467224e-06 
  137       3.934656026063e+03       1.119704373906e+00       6.258385394199e-03      -4.350843259896e+01       8.198851624643e-08       2.645966841481e-04      -1.796217160765e-06 
  138       3.969044819863e+03       1.121101287962e+00       6.355485233982e-03      -4.382566013761e+01       8.150796095501e-08       2.625550334001e-04      -1.785882027554e-06 
  139       4.003370576465e+03       1.122009407366e+00       6.453527008369e-03      -4.412390591779e+01       8.103403592210e-08       2.605423405888e-04      -1.775353192590e-06 
  140       4.037622749671e+03       1.122428915838e+00       6.552516865005e-03      -4.440272436587e+01       8.056600450012e-08       2.585555529690e-04      -1.764545863140e-06 
  141       4.071790253229e+03       1.122360596565e+00       6.652460990131e-03      -4.466167671136e+01       8.010272337326e-08       2.565908002124e-04      -1.753365957828e-06 
  142       4.105861449197e+03       1.121805844739e+00       6.753365608025e-03      -4.490033126462e+01       7.964261148907e-08       2.546433551416e-04      -1.741709729959e-06 
  143       4.139824136297e+03       1.120766680080e+00       6.855236980449e-03      -4.511826369462e+01       7.918361794093e-08       2.527075938209e-04      -1.729463385081e-06 
  144       4.173666522501e+03       1.119245848872e+00       6.958081037754e-03      -4.531506100513e+01       7.872389584420e-08       2.507785737090e-04      -1.716528183375e-06 
  145       4.207380275409e+03       1.117247114930e+00       7.061902232404e-03      -4.549033331895e+01       7.826404746319e-08       2.488571193009e-04      -1.702900780605e-06 
  146       4.240957751866e+03       1.114775021274e+00       7.166704570842e-03      -4.564370378880e+01       7.780525569008e-08       2.469454105665e-04      -1.688604016276e-06 
  147       4.274391034815e+03       1.111834816128e+00       7.272491969019e-03      -4.577480529949e+01       7.734860393272e-08       2.450454163371e-04      -1.673662506997e-06 
  148       4.307671927313e+03       1.108432465970e+00       7.379268249721e-03      -4.588328076691e+01       7.689506428477e-08       2.431588798530e-04      -1.658102686887e-06 
  149       4.340791946545e+03       1.104574668574e+00       7.487037139891e-03      -4.596878343699e+01       7.644548525548e-08       2.412873040539e-04      -1.641952848307e-06 
  150       4.373742317842e+03       1.100268866058e+00       7.595802267960e-03      -4.603097718471e+01       7.600057905288e-08       2.394319366094e-04      -1.625243182903e-06 
  151       4.406513968694e+03       1.095523257925e+00       7.705567161168e-03      -4.606953681305e+01       7.556090841418e-08       2.375937546921e-04      -1.608005822976e-06 
  152       4.439097522769e+03       1.090346814111e+00       7.816335242889e-03      -4.608414835199e+01       7.512687297713e-08       2.357734494922e-04      -1.590274883166e-06 
  153       4.471483293929e+03       1.084749288031e+00       7.928109829962e-03      -4.607450935748e+01       7.469869518630e-08       2.339714104730e-04      -1.572086502464e-06 
  154       4.503661280241e+03       1.078741229620e+00       8.040894130008e-03      -4.604032921045e+01       7.427640572795e-08       2.321877093685e-04      -1.553478886536e-06 
  155       4.535621157998e+03       1.072333998382e+00       8.154691238762e-03      -4.598132941575e+01       7.385982848734e-08       2.304220839227e-04      -1.534492350367e-06 
  156       4.567352275734e+03       1.065539776431e+00       8.269504137397e-03      -4.589724390118e+01       7.344856502232e-08       2.286739213701e-04      -1.515169361234e-06 
  157       4.598843648238e+03       1.058371581540e+00       8.385335689847e-03      -4.578781931641e+01       7.304197854699e-08       2.269422416580e-04      -1.495554581985e-06 
  158       4.630083950570e+03       1.050843280183e+00       8.502188640134e-03      -4.565281533203e+01       7.263917741916e-08       2.252256804101e-04      -1.475694914653e-06 
  159       4.661061512079e+03       1.042969600584e+00       8.620065609695e-03      -4.549200493847e+01       7.223899812563e-08       2.235224716322e-04      -1.455639544373e-06 
  160       4.691764310418e+03       1.034766145755e+00       8.738969094702e-03      -4.530517474504e+01       7.183998775881e-08       2.218304301587e-04      -1.435439983636e-06 
  161       4.722180801371e+03       1.026249050267e+00       8.858901186494e-03      -4.509212432050e+01       7.144086408328e-08       2.201476989016e-04      -1.415142753014e-06 
  162       4.752302503378e+03       1.017433889032e+00       8.979862710668e-03      -4.485266352184e+01       7.104202690778e-08       2.184751403590e-04      -1.394766233417e-06 
  163       4.782121631194e+03       1.008336696506e+00       9.101854006389e-03      -4.458661549956e+01       7.064427802869e-08       2.168142280884e-04      -1.374320829834e-06 
  164       4.811630278512e+03       9.989743255953e-01       9.224875192521e-03      -4.429381792710e+01       7.024836028076e-08       2.151663018239e-04      -1.353816007588e-06 
  165       4.840820415824e+03       9.893644590728e-01       9.348926163682e-03      -4.397412329530e+01       6.985495123767e-08       2.135325594521e-04      -1.333260234024e-06 
  166       4.869683888282e+03       9.795256209777e-01       9.474006586297e-03      -4.362739920709e+01       6.946465670246e-08       2.119140488609e-04      -1.312660919255e-06 
  167       4.898212413558e+03       9.694771880233e-01       9.600115894645e-03      -4.325352867195e+01       6.907800398516e-08       2.103116596604e-04      -1.292024355974e-06 
  168       4.926397579709e+03       9.592394010025e-01       9.727253286912e-03      -4.285241040056e+01       6.869543496496e-08       2.087261147761e-04      -1.271355658320e-06 
  169       4.954230843035e+03       9.488333761939e-01       9.855417721244e-03      -4.242395909936e+01       6.831729893425e-08       2.071579619147e-04      -1.250658699815e-06 
  170       4.981703525942e+03       9.382811167668e-01       9.984607911798e-03      -4.196810576509e+01       6.794384522190e-08       2.056075649019e-04      -1.229936050350e-06 
  171       5.008806814801e+03       9.276055241880e-01       1.011482232479e-02      -4.148479797939e+01       6.757521559322e-08       2.040750948928e-04      -1.209188912244e-06 
  172       5.035531757813e+03       9.168304096267e-01       1.024605917455e-02      -4.097400020336e+01       6.721143642371e-08       2.025605214545e-04      -1.188417055357e-06 
  173       5.061869262869e+03       9.059805053610e-01       1.037831641958e-02      -4.043569407216e+01       6.685241064424e-08       2.010636035213e-04      -1.167618751263e-06 
  174       5.087810095408e+03       8.950814761830e-01       1.051159175859e-02      -3.986987868952e+01       6.649790945482e-08       1.995838802218e-04      -1.146790706492e-06 
  175       5.113344876283e+03       8.841599308053e-01       1.064588262654e-02      -3.927657092239e+01       6.614756380438e-08       1.981206615787e-04      -1.125927994824e-06 
  176       5.138464079621e+03       8.732434332662e-01       1.078118619076e-02      -3.865580569547e+01       6.580085563388e-08       1.966730190810e-04      -1.105023988649e-06 
  177       5.163158030682e+03       8.623605143357e-01       1.091749934688e-02      -3.800763628576e+01       6.545710888014e-08       1.952397761280e-04      -1.084070289391e-06 
  178       5.187416903723e+03       8.515406829215e-01       1.105481871502e-02      -3.733213461719e+01       6.511548023772e-08       1.938194983467e-04      -1.063056656984e-06 
  179       5.211230719859e+03       8.408144374745e-01       1.119314063572e-02      -3.662939155515e+01       6.477494967620e-08       1.924104837801e-04      -1.041970938418e-06 
  180       5.234589997521e+03       8.302121883661e-01       1.133246101675e-02      -3.589950718552e+01       6.443463155709e-08       1.910112886571e-04      -1.020802597817e-06 
  181       5.257487766122e+03       8.197609054053e-01       1.147277486788e-02      -3.514256017233e+01       6.409478455113e-08       1.896223960755e-04      -9.995539321916e-07 
  182       5.279917708720e+03       8.094872251215e-01       1.161407672140e-02      -3.435863652439e+01       6.375594246487e-08       1.882447267077e-04      -9.782300506589e-07 
  183       5.301873524066e+03       7.994185231872e-01       1.175636077374e-02      -3.354783964781e+01       6.341860414069e-08       1.868791163679e-04      -9.568353554321e-07 
  184       5.323348926871e+03       7.895829218125e-01       1.189962088089e-02      -3.271029060369e+01       6.308323011926e-08       1.855263116136e-04      -9.353735063563e-07 
  185       5.344337648071e+03       7.800092971403e-01       1.204385055392e-02      -3.184612836581e+01       6.275023920245e-08       1.841869652842e-04      -9.138473849478e-07 
